protocol,split,replicate,severity,tier,cell,component,seed
mve3-v2-approved-2026-07-18,pilot,4,2,anti,k,cell_identity,7255797281711508381
mve3-v2-approved-2026-07-18,pilot,4,2,anti,o,cell_identity,16124621559072927516
mve3-v2-approved-2026-07-18,pilot,4,2,anti,pk,cell_identity,5250703755728359466
mve3-v2-approved-2026-07-18,pilot,4,2,anti,po,cell_identity,14470196893046399935
mve3-v2-approved-2026-07-18,pilot,4,2,anti,ko,cell_identity,12251616575005029677
mve3-v2-approved-2026-07-18,pilot,4,2,anti,pko,cell_identity,13816106456595026931
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,shared,o_collection_root,15292413080070924424
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,shared,non_o_collection_root,878449464465706225
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,shared,evaluation_root,2475584697609555501
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,none,cell_identity,6706663419444170097
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,p,cell_identity,7843481520161514062
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,k,cell_identity,12074770812572016841
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,o,cell_identity,12043744979546033543
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,pk,cell_identity,18311267572930933342
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,po,cell_identity,18444723433480494894
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,ko,cell_identity,5292543563757419952
mve3-v2-approved-2026-07-18,pilot,4,3,controlled,pko,cell_identity,201952673844350693
mve3-v2-approved-2026-07-18,pilot,4,3,learned,shared,o_collection_root,7724255887988595858
mve3-v2-approved-2026-07-18,pilot,4,3,learned,shared,non_o_collection_root,878449464465706225
mve3-v2-approved-2026-07-18,pilot,4,3,learned,shared,evaluation_root,2475584697609555501
mve3-v2-approved-2026-07-18,pilot,4,3,learned,none,cell_identity,12587190454095562553
mve3-v2-approved-2026-07-18,pilot,4,3,learned,p,cell_identity,15766026169727765790
mve3-v2-approved-2026-07-18,pilot,4,3,learned,k,cell_identity,13447949034422787862
mve3-v2-approved-2026-07-18,pilot,4,3,learned,o,cell_identity,5593466781737425262
mve3-v2-approved-2026-07-18,pilot,4,3,learned,pk,cell_identity,10373740227206421033
mve3-v2-approved-2026-07-18,pilot,4,3,learned,po,cell_identity,6269701072744201352
mve3-v2-approved-2026-07-18,pilot,4,3,learned,ko,cell_identity,292828975626754386
mve3-v2-approved-2026-07-18,pilot,4,3,learned,pko,cell_identity,68707312872808021
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,shared,o_collection_root,16720184939292016906
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,shared,non_o_collection_root,878449464465706225
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,shared,evaluation_root,2475584697609555501
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,none,cell_identity,8920942959958181927
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,p,cell_identity,2311811653843709635
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,k,cell_identity,9064496361913275175
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,o,cell_identity,11367953464804784147
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,pk,cell_identity,16276978042690694247
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,po,cell_identity,6725297510826906512
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,ko,cell_identity,1096520185759148750
mve3-v2-approved-2026-07-18,pilot,4,3,shuffled,pko,cell_identity,17485759471886872633
mve3-v2-approved-2026-07-18,pilot,4,3,anti,shared,o_collection_root,17344351369439827140
mve3-v2-approved-2026-07-18,pilot,4,3,anti,shared,non_o_collection_root,878449464465706225
mve3-v2-approved-2026-07-18,pilot,4,3,anti,shared,evaluation_root,2475584697609555501
mve3-v2-approved-2026-07-18,pilot,4,3,anti,none,cell_identity,3488776645526974942
mve3-v2-approved-2026-07-18,pilot,4,3,anti,p,cell_identity,17414474250421820328
mve3-v2-approved-2026-07-18,pilot,4,3,anti,k,cell_identity,9649381876637522773
mve3-v2-approved-2026-07-18,pilot,4,3,anti,o,cell_identity,4825587033141319552
mve3-v2-approved-2026-07-18,pilot,4,3,anti,pk,cell_identity,13278338701821412418
mve3-v2-approved-2026-07-18,pilot,4,3,anti,po,cell_identity,5761884171736587087
mve3-v2-approved-2026-07-18,pilot,4,3,anti,ko,cell_identity,15411248041778001226
mve3-v2-approved-2026-07-18,pilot,4,3,anti,pko,cell_identity,17423947694103099373
