protocol,split,replicate,severity,tier,cell,component,seed
mve3-v2-approved-2026-07-18,locked,24,1,controlled,shared,non_o_collection_root,17929284171874148317
mve3-v2-approved-2026-07-18,locked,24,1,controlled,shared,evaluation_root,5051884371561107484
mve3-v2-approved-2026-07-18,locked,24,1,controlled,none,cell_identity,18329532725386077610
mve3-v2-approved-2026-07-18,locked,24,1,controlled,p,cell_identity,1347743892237395951
mve3-v2-approved-2026-07-18,locked,24,1,controlled,k,cell_identity,1942967646911493068
mve3-v2-approved-2026-07-18,locked,24,1,controlled,o,cell_identity,223496215177208289
mve3-v2-approved-2026-07-18,locked,24,1,controlled,pk,cell_identity,12150314308370453818
mve3-v2-approved-2026-07-18,locked,24,1,controlled,po,cell_identity,16879447118617197687
mve3-v2-approved-2026-07-18,locked,24,1,controlled,ko,cell_identity,16237819179130879483
mve3-v2-approved-2026-07-18,locked,24,1,controlled,pko,cell_identity,10004849574870676924
mve3-v2-approved-2026-07-18,locked,24,1,learned,shared,o_collection_root,5891330011752596117
mve3-v2-approved-2026-07-18,locked,24,1,learned,shared,non_o_collection_root,17929284171874148317
mve3-v2-approved-2026-07-18,locked,24,1,learned,shared,evaluation_root,5051884371561107484
mve3-v2-approved-2026-07-18,locked,24,1,learned,none,cell_identity,16885086010474984741
mve3-v2-approved-2026-07-18,locked,24,1,learned,p,cell_identity,17441661046018519878
mve3-v2-approved-2026-07-18,locked,24,1,learned,k,cell_identity,12773354302747469643
mve3-v2-approved-2026-07-18,locked,24,1,learned,o,cell_identity,12478372475742905964
mve3-v2-approved-2026-07-18,locked,24,1,learned,pk,cell_identity,747024526539589081
mve3-v2-approved-2026-07-18,locked,24,1,learned,po,cell_identity,10585357067984550340
mve3-v2-approved-2026-07-18,locked,24,1,learned,ko,cell_identity,15010439083657663826
mve3-v2-approved-2026-07-18,locked,24,1,learned,pko,cell_identity,3986022742100855459
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,shared,o_collection_root,986459359130071212
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,shared,non_o_collection_root,17929284171874148317
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,shared,evaluation_root,5051884371561107484
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,none,cell_identity,4793409410263262313
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,p,cell_identity,15311461029405317846
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,k,cell_identity,16165808506467355203
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,o,cell_identity,14226142259712191142
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,pk,cell_identity,10678995574377288932
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,po,cell_identity,11567512802199230347
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,ko,cell_identity,13102768933306132811
mve3-v2-approved-2026-07-18,locked,24,1,shuffled,pko,cell_identity,1633139739668855697
mve3-v2-approved-2026-07-18,locked,24,1,anti,shared,o_collection_root,16238813316372461702
mve3-v2-approved-2026-07-18,locked,24,1,anti,shared,non_o_collection_root,17929284171874148317
mve3-v2-approved-2026-07-18,locked,24,1,anti,shared,evaluation_root,5051884371561107484
mve3-v2-approved-2026-07-18,locked,24,1,anti,none,cell_identity,3750549837197994491
mve3-v2-approved-2026-07-18,locked,24,1,anti,p,cell_identity,3939144164933510546
mve3-v2-approved-2026-07-18,locked,24,1,anti,k,cell_identity,4288548918531925826
mve3-v2-approved-2026-07-18,locked,24,1,anti,o,cell_identity,17670607412774269998
mve3-v2-approved-2026-07-18,locked,24,1,anti,pk,cell_identity,9588581250340352241
mve3-v2-approved-2026-07-18,locked,24,1,anti,po,cell_identity,5508113502017847821
mve3-v2-approved-2026-07-18,locked,24,1,anti,ko,cell_identity,10436625597343934725
mve3-v2-approved-2026-07-18,locked,24,1,anti,pko,cell_identity,3611824514388190748
mve3-v2-approved-2026-07-18,locked,24,2,controlled,shared,o_collection_root,12433892938569400224
mve3-v2-approved-2026-07-18,locked,24,2,controlled,shared,non_o_collection_root,17448383328433104254
mve3-v2-approved-2026-07-18,locked,24,2,controlled,shared,evaluation_root,3256494182526126039
mve3-v2-approved-2026-07-18,locked,24,2,controlled,none,cell_identity,7211395552629619802
mve3-v2-approved-2026-07-18,locked,24,2,controlled,p,cell_identity,14280905242654768008
mve3-v2-approved-2026-07-18,locked,24,2,controlled,k,cell_identity,6712678424869927329
mve3-v2-approved-2026-07-18,locked,24,2,controlled,o,cell_identity,12324783037696379733
mve3-v2-approved-2026-07-18,locked,24,2,controlled,pk,cell_identity,2894831719392176039
mve3-v2-approved-2026-07-18,locked,24,2,controlled,po,cell_identity,1730688097200312863
mve3-v2-approved-2026-07-18,locked,24,2,controlled,ko,cell_identity,4221528236908048303
mve3-v2-approved-2026-07-18,locked,24,2,controlled,pko,cell_identity,14708441280132871641
mve3-v2-approved-2026-07-18,locked,24,2,learned,shared,o_collection_root,5997824456962475101
mve3-v2-approved-2026-07-18,locked,24,2,learned,shared,non_o_collection_root,17448383328433104254
mve3-v2-approved-2026-07-18,locked,24,2,learned,shared,evaluation_root,3256494182526126039
mve3-v2-approved-2026-07-18,locked,24,2,learned,none,cell_identity,2660346186052597612
mve3-v2-approved-2026-07-18,locked,24,2,learned,p,cell_identity,8280940895996987538
mve3-v2-approved-2026-07-18,locked,24,2,learned,k,cell_identity,4999424353528711781
mve3-v2-approved-2026-07-18,locked,24,2,learned,o,cell_identity,4123437887105503758
mve3-v2-approved-2026-07-18,locked,24,2,learned,pk,cell_identity,16172081568484211777
mve3-v2-approved-2026-07-18,locked,24,2,learned,po,cell_identity,8908876030949011158
mve3-v2-approved-2026-07-18,locked,24,2,learned,ko,cell_identity,11655414535113527935
mve3-v2-approved-2026-07-18,locked,24,2,learned,pko,cell_identity,15456705387176148651
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,shared,o_collection_root,3584977415227665714
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,shared,non_o_collection_root,17448383328433104254
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,shared,evaluation_root,3256494182526126039
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,none,cell_identity,11947418858500555533
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,p,cell_identity,16686314940725448164
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,k,cell_identity,3987405097395773913
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,o,cell_identity,9987724653036451915
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,pk,cell_identity,8929351198423349247
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,po,cell_identity,601849268168687446
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,ko,cell_identity,14334098535014040650
mve3-v2-approved-2026-07-18,locked,24,2,shuffled,pko,cell_identity,16915940006173143898
mve3-v2-approved-2026-07-18,locked,24,2,anti,shared,o_collection_root,71010910102951788
mve3-v2-approved-2026-07-18,locked,24,2,anti,shared,non_o_collection_root,17448383328433104254
mve3-v2-approved-2026-07-18,locked,24,2,anti,shared,evaluation_root,3256494182526126039
mve3-v2-approved-2026-07-18,locked,24,2,anti,none,cell_identity,9848711750244621075
mve3-v2-approved-2026-07-18,locked,24,2,anti,p,cell_identity,5518753180058643322
mve3-v2-approved-2026-07-18,locked,24,2,anti,k,cell_identity,7363974567469125756
mve3-v2-approved-2026-07-18,locked,24,2,anti,o,cell_identity,5721587066103764968
mve3-v2-approved-2026-07-18,locked,24,2,anti,pk,cell_identity,17102453853282779448
mve3-v2-approved-2026-07-18,locked,24,2,anti,po,cell_identity,11637627765008402235
mve3-v2-approved-2026-07-18,locked,24,2,anti,ko,cell_identity,2223770347715601036
mve3-v2-approved-2026-07-18,locked,24,2,anti,pko,cell_identity,12377180489549649164
mve3-v2-approved-2026-07-18,locked,24,3,controlled,shared,o_collection_root,3381177974966789930
mve3-v2-approved-2026-07-18,locked,24,3,controlled,shared,non_o_collection_root,12515789652974139696
mve3-v2-approved-2026-07-18,locked,24,3,controlled,shared,evaluation_root,10120980999782325917
mve3-v2-approved-2026-07-18,locked,24,3,controlled,none,cell_identity,591881571140508556
mve3-v2-approved-2026-07-18,locked,24,3,controlled,p,cell_identity,8800899133648205853
mve3-v2-approved-2026-07-18,locked,24,3,controlled,k,cell_identity,8747820688306864750
mve3-v2-approved-2026-07-18,locked,24,3,controlled,o,cell_identity,5819377708830438404
mve3-v2-approved-2026-07-18,locked,24,3,controlled,pk,cell_identity,1558248465838385676
mve3-v2-approved-2026-07-18,locked,24,3,controlled,po,cell_identity,4336705070579280729
mve3-v2-approved-2026-07-18,locked,24,3,controlled,ko,cell_identity,18367332501061158500
mve3-v2-approved-2026-07-18,locked,24,3,controlled,pko,cell_identity,12392826401615597093
mve3-v2-approved-2026-07-18,locked,24,3,learned,shared,o_collection_root,10122378727125533558
mve3-v2-approved-2026-07-18,locked,24,3,learned,shared,non_o_collection_root,12515789652974139696
mve3-v2-approved-2026-07-18,locked,24,3,learned,shared,evaluation_root,10120980999782325917
mve3-v2-approved-2026-07-18,locked,24,3,learned,none,cell_identity,6028883504940485547
mve3-v2-approved-2026-07-18,locked,24,3,learned,p,cell_identity,15791782124579549226
mve3-v2-approved-2026-07-18,locked,24,3,learned,k,cell_identity,12612385688930546604
mve3-v2-approved-2026-07-18,locked,24,3,learned,o,cell_identity,8588235371163120249
mve3-v2-approved-2026-07-18,locked,24,3,learned,pk,cell_identity,9454754434339042700
mve3-v2-approved-2026-07-18,locked,24,3,learned,po,cell_identity,8967492277309425772
mve3-v2-approved-2026-07-18,locked,24,3,learned,ko,cell_identity,1515636256735844516
mve3-v2-approved-2026-07-18,locked,24,3,learned,pko,cell_identity,11411640958276145404
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,shared,o_collection_root,13230858089512217877
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,shared,non_o_collection_root,12515789652974139696
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,shared,evaluation_root,10120980999782325917
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,none,cell_identity,10916146123361650770
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,p,cell_identity,15449976575728538347
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,k,cell_identity,11657553689613900728
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,o,cell_identity,15146125415013431104
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,pk,cell_identity,12547936804322150166
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,po,cell_identity,11968787298562328003
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,ko,cell_identity,7216606054559961965
mve3-v2-approved-2026-07-18,locked,24,3,shuffled,pko,cell_identity,9196299159710548326
mve3-v2-approved-2026-07-18,locked,24,3,anti,shared,o_collection_root,17161269551048963661
mve3-v2-approved-2026-07-18,locked,24,3,anti,shared,non_o_collection_root,12515789652974139696
mve3-v2-approved-2026-07-18,locked,24,3,anti,shared,evaluation_root,10120980999782325917
mve3-v2-approved-2026-07-18,locked,24,3,anti,none,cell_identity,13924527052985084891
mve3-v2-approved-2026-07-18,locked,24,3,anti,p,cell_identity,11885689444789183543
mve3-v2-approved-2026-07-18,locked,24,3,anti,k,cell_identity,8080555339094369260
mve3-v2-approved-2026-07-18,locked,24,3,anti,o,cell_identity,5688408649441822466
mve3-v2-approved-2026-07-18,locked,24,3,anti,pk,cell_identity,886232045777641641
mve3-v2-approved-2026-07-18,locked,24,3,anti,po,cell_identity,17367443809029320610
mve3-v2-approved-2026-07-18,locked,24,3,anti,ko,cell_identity,6361137044979739157
mve3-v2-approved-2026-07-18,locked,24,3,anti,pko,cell_identity,2964076057122043865
mve3-v2-approved-2026-07-18,locked,25,1,controlled,shared,o_collection_root,15938199527619550469
mve3-v2-approved-2026-07-18,locked,25,1,controlled,shared,non_o_collection_root,16310913324762616953
mve3-v2-approved-2026-07-18,locked,25,1,controlled,shared,evaluation_root,3410670828639036874
mve3-v2-approved-2026-07-18,locked,25,1,controlled,none,cell_identity,16453645694935544792
mve3-v2-approved-2026-07-18,locked,25,1,controlled,p,cell_identity,2695238806011427611
mve3-v2-approved-2026-07-18,locked,25,1,controlled,k,cell_identity,6408320727196512579
mve3-v2-approved-2026-07-18,locked,25,1,controlled,o,cell_identity,12258413803280442097
mve3-v2-approved-2026-07-18,locked,25,1,controlled,pk,cell_identity,12746544150124334526
mve3-v2-approved-2026-07-18,locked,25,1,controlled,po,cell_identity,12971768640321525563
mve3-v2-approved-2026-07-18,locked,25,1,controlled,ko,cell_identity,9531438734244948023
mve3-v2-approved-2026-07-18,locked,25,1,controlled,pko,cell_identity,8833026535239105328
mve3-v2-approved-2026-07-18,locked,25,1,learned,shared,o_collection_root,2253962136466505888
mve3-v2-approved-2026-07-18,locked,25,1,learned,shared,non_o_collection_root,16310913324762616953
mve3-v2-approved-2026-07-18,locked,25,1,learned,shared,evaluation_root,3410670828639036874
mve3-v2-approved-2026-07-18,locked,25,1,learned,none,cell_identity,9152777570184957476
mve3-v2-approved-2026-07-18,locked,25,1,learned,p,cell_identity,18245726760178328691
mve3-v2-approved-2026-07-18,locked,25,1,learned,k,cell_identity,7634954231748615966
mve3-v2-approved-2026-07-18,locked,25,1,learned,o,cell_identity,6033566712235897912
mve3-v2-approved-2026-07-18,locked,25,1,learned,pk,cell_identity,2543404327758092033
mve3-v2-approved-2026-07-18,locked,25,1,learned,po,cell_identity,13262977372241393293
mve3-v2-approved-2026-07-18,locked,25,1,learned,ko,cell_identity,2465477839433734198
mve3-v2-approved-2026-07-18,locked,25,1,learned,pko,cell_identity,7806073891036852367
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,shared,o_collection_root,12017234256973635142
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,shared,non_o_collection_root,16310913324762616953
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,shared,evaluation_root,3410670828639036874
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,none,cell_identity,12933120004477671732
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,p,cell_identity,3286941444162810379
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,k,cell_identity,9613039124501654669
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,o,cell_identity,13802551177396210469
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,pk,cell_identity,7708956333265218134
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,po,cell_identity,5027314232444363280
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,ko,cell_identity,17269714851461285577
mve3-v2-approved-2026-07-18,locked,25,1,shuffled,pko,cell_identity,4271510361081897317
mve3-v2-approved-2026-07-18,locked,25,1,anti,shared,o_collection_root,14532057701279488809
mve3-v2-approved-2026-07-18,locked,25,1,anti,shared,non_o_collection_root,16310913324762616953
mve3-v2-approved-2026-07-18,locked,25,1,anti,shared,evaluation_root,3410670828639036874
mve3-v2-approved-2026-07-18,locked,25,1,anti,none,cell_identity,6476661904329324879
mve3-v2-approved-2026-07-18,locked,25,1,anti,p,cell_identity,8637395117857485449
mve3-v2-approved-2026-07-18,locked,25,1,anti,k,cell_identity,10602858567697593037
mve3-v2-approved-2026-07-18,locked,25,1,anti,o,cell_identity,13209637912264701299
mve3-v2-approved-2026-07-18,locked,25,1,anti,pk,cell_identity,9452297981290323113
mve3-v2-approved-2026-07-18,locked,25,1,anti,po,cell_identity,6055495178788854594
mve3-v2-approved-2026-07-18,locked,25,1,anti,ko,cell_identity,16329566758611729469
mve3-v2-approved-2026-07-18,locked,25,1,anti,pko,cell_identity,3908874654635240055
mve3-v2-approved-2026-07-18,locked,25,2,controlled,shared,o_collection_root,11075121002860614824
mve3-v2-approved-2026-07-18,locked,25,2,controlled,shared,non_o_collection_root,18206374494552174534
mve3-v2-approved-2026-07-18,locked,25,2,controlled,shared,evaluation_root,867480172632608245
mve3-v2-approved-2026-07-18,locked,25,2,controlled,none,cell_identity,4058286454221403585
mve3-v2-approved-2026-07-18,locked,25,2,controlled,p,cell_identity,17224935432047296694
mve3-v2-approved-2026-07-18,locked,25,2,controlled,k,cell_identity,10990478346664492244
mve3-v2-approved-2026-07-18,locked,25,2,controlled,o,cell_identity,14059164462871052202
mve3-v2-approved-2026-07-18,locked,25,2,controlled,pk,cell_identity,12244067158504539541
mve3-v2-approved-2026-07-18,locked,25,2,controlled,po,cell_identity,14616476494086931620
mve3-v2-approved-2026-07-18,locked,25,2,controlled,ko,cell_identity,9182991497468665121
mve3-v2-approved-2026-07-18,locked,25,2,controlled,pko,cell_identity,4141602521077779062
mve3-v2-approved-2026-07-18,locked,25,2,learned,shared,o_collection_root,14759988780201662584
mve3-v2-approved-2026-07-18,locked,25,2,learned,shared,non_o_collection_root,18206374494552174534
mve3-v2-approved-2026-07-18,locked,25,2,learned,shared,evaluation_root,867480172632608245
mve3-v2-approved-2026-07-18,locked,25,2,learned,none,cell_identity,9189242372441455805
mve3-v2-approved-2026-07-18,locked,25,2,learned,p,cell_identity,17001052505838945263
mve3-v2-approved-2026-07-18,locked,25,2,learned,k,cell_identity,12228781757602269466
mve3-v2-approved-2026-07-18,locked,25,2,learned,o,cell_identity,16369351464076775829
mve3-v2-approved-2026-07-18,locked,25,2,learned,pk,cell_identity,3365233877947321316
mve3-v2-approved-2026-07-18,locked,25,2,learned,po,cell_identity,10415473847019937484
mve3-v2-approved-2026-07-18,locked,25,2,learned,ko,cell_identity,4293579179014132356
mve3-v2-approved-2026-07-18,locked,25,2,learned,pko,cell_identity,17450982486847189145
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,shared,o_collection_root,1125670232392840818
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,shared,non_o_collection_root,18206374494552174534
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,shared,evaluation_root,867480172632608245
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,none,cell_identity,8743700344464973622
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,p,cell_identity,6187745040666938374
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,k,cell_identity,1045573133892114425
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,o,cell_identity,13848602555969117241
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,pk,cell_identity,11512839514126738466
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,po,cell_identity,18236521096775459462
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,ko,cell_identity,882148418636601665
mve3-v2-approved-2026-07-18,locked,25,2,shuffled,pko,cell_identity,16476174985987398883
mve3-v2-approved-2026-07-18,locked,25,2,anti,shared,o_collection_root,17782222859228980013
mve3-v2-approved-2026-07-18,locked,25,2,anti,shared,non_o_collection_root,18206374494552174534
mve3-v2-approved-2026-07-18,locked,25,2,anti,shared,evaluation_root,867480172632608245
mve3-v2-approved-2026-07-18,locked,25,2,anti,none,cell_identity,7461728322858061757
mve3-v2-approved-2026-07-18,locked,25,2,anti,p,cell_identity,11712260865136137840
mve3-v2-approved-2026-07-18,locked,25,2,anti,k,cell_identity,1369841823511907684
mve3-v2-approved-2026-07-18,locked,25,2,anti,o,cell_identity,6748475479214536537
mve3-v2-approved-2026-07-18,locked,25,2,anti,pk,cell_identity,15934965545870825630
mve3-v2-approved-2026-07-18,locked,25,2,anti,po,cell_identity,6094546652496320802
mve3-v2-approved-2026-07-18,locked,25,2,anti,ko,cell_identity,7784481849811625114
mve3-v2-approved-2026-07-18,locked,25,2,anti,pko,cell_identity,3883810748206385396
mve3-v2-approved-2026-07-18,locked,25,3,controlled,shared,o_collection_root,12759622478555512925
mve3-v2-approved-2026-07-18,locked,25,3,controlled,shared,non_o_collection_root,920685358597848325
mve3-v2-approved-2026-07-18,locked,25,3,controlled,shared,evaluation_root,6198935429846966888
mve3-v2-approved-2026-07-18,locked,25,3,controlled,none,cell_identity,17885697691720767389
mve3-v2-approved-2026-07-18,locked,25,3,controlled,p,cell_identity,16130880836915354450
mve3-v2-approved-2026-07-18,locked,25,3,controlled,k,cell_identity,2485347395629531314
mve3-v2-approved-2026-07-18,locked,25,3,controlled,o,cell_identity,16557582354530895918
mve3-v2-approved-2026-07-18,locked,25,3,controlled,pk,cell_identity,15824822876022202632
mve3-v2-approved-2026-07-18,locked,25,3,controlled,po,cell_identity,5328719101052470471
mve3-v2-approved-2026-07-18,locked,25,3,controlled,ko,cell_identity,5900279166988286838
mve3-v2-approved-2026-07-18,locked,25,3,controlled,pko,cell_identity,10334694645685015061
mve3-v2-approved-2026-07-18,locked,25,3,learned,shared,o_collection_root,11616801362230122596
mve3-v2-approved-2026-07-18,locked,25,3,learned,shared,non_o_collection_root,920685358597848325
mve3-v2-approved-2026-07-18,locked,25,3,learned,shared,evaluation_root,6198935429846966888
mve3-v2-approved-2026-07-18,locked,25,3,learned,none,cell_identity,15745610552523493317
mve3-v2-approved-2026-07-18,locked,25,3,learned,p,cell_identity,1104121115399545340
mve3-v2-approved-2026-07-18,locked,25,3,learned,k,cell_identity,12360324677691582095
mve3-v2-approved-2026-07-18,locked,25,3,learned,o,cell_identity,61654857380498649
mve3-v2-approved-2026-07-18,locked,25,3,learned,pk,cell_identity,10481509690113238599
mve3-v2-approved-2026-07-18,locked,25,3,learned,po,cell_identity,11564346526264823442
mve3-v2-approved-2026-07-18,locked,25,3,learned,ko,cell_identity,17530991058056103150
mve3-v2-approved-2026-07-18,locked,25,3,learned,pko,cell_identity,8853808219331188625
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,shared,o_collection_root,7108853769808066257
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,shared,non_o_collection_root,920685358597848325
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,shared,evaluation_root,6198935429846966888
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,none,cell_identity,3544972412377543010
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,p,cell_identity,6745537469600247323
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,k,cell_identity,17731354947420387762
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,o,cell_identity,3362882323856616343
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,pk,cell_identity,10335040413923953424
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,po,cell_identity,6028828296167620813
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,ko,cell_identity,2680174508902876199
mve3-v2-approved-2026-07-18,locked,25,3,shuffled,pko,cell_identity,3162308846845908098
mve3-v2-approved-2026-07-18,locked,25,3,anti,shared,o_collection_root,6575561023335632304
mve3-v2-approved-2026-07-18,locked,25,3,anti,shared,non_o_collection_root,920685358597848325
mve3-v2-approved-2026-07-18,locked,25,3,anti,shared,evaluation_root,6198935429846966888
mve3-v2-approved-2026-07-18,locked,25,3,anti,none,cell_identity,1143185604703653724
mve3-v2-approved-2026-07-18,locked,25,3,anti,p,cell_identity,12033271933394574975
mve3-v2-approved-2026-07-18,locked,25,3,anti,k,cell_identity,12225216874983893964
mve3-v2-approved-2026-07-18,locked,25,3,anti,o,cell_identity,6030033732926106710
mve3-v2-approved-2026-07-18,locked,25,3,anti,pk,cell_identity,14585105331401131815
mve3-v2-approved-2026-07-18,locked,25,3,anti,po,cell_identity,12566991546174116022
mve3-v2-approved-2026-07-18,locked,25,3,anti,ko,cell_identity,365582522548853655
mve3-v2-approved-2026-07-18,locked,25,3,anti,pko,cell_identity,372857890670862055
mve3-v2-approved-2026-07-18,locked,26,1,controlled,shared,o_collection_root,14962300950469709679
mve3-v2-approved-2026-07-18,locked,26,1,controlled,shared,non_o_collection_root,9068727143428566973
mve3-v2-approved-2026-07-18,locked,26,1,controlled,shared,evaluation_root,2114189637310372780
mve3-v2-approved-2026-07-18,locked,26,1,controlled,none,cell_identity,17951778693491936308
mve3-v2-approved-2026-07-18,locked,26,1,controlled,p,cell_identity,10368178501659286063
mve3-v2-approved-2026-07-18,locked,26,1,controlled,k,cell_identity,14852537309667621636
mve3-v2-approved-2026-07-18,locked,26,1,controlled,o,cell_identity,16927934043938966726
mve3-v2-approved-2026-07-18,locked,26,1,controlled,pk,cell_identity,16774491199817384091
mve3-v2-approved-2026-07-18,locked,26,1,controlled,po,cell_identity,6263908400636583725
mve3-v2-approved-2026-07-18,locked,26,1,controlled,ko,cell_identity,8228872655241626022
mve3-v2-approved-2026-07-18,locked,26,1,controlled,pko,cell_identity,11391689497597152765
mve3-v2-approved-2026-07-18,locked,26,1,learned,shared,o_collection_root,13415968302508078596
mve3-v2-approved-2026-07-18,locked,26,1,learned,shared,non_o_collection_root,9068727143428566973
mve3-v2-approved-2026-07-18,locked,26,1,learned,shared,evaluation_root,2114189637310372780
mve3-v2-approved-2026-07-18,locked,26,1,learned,none,cell_identity,9971996172514086421
mve3-v2-approved-2026-07-18,locked,26,1,learned,p,cell_identity,8513253728778630784
mve3-v2-approved-2026-07-18,locked,26,1,learned,k,cell_identity,17327110488479745190
mve3-v2-approved-2026-07-18,locked,26,1,learned,o,cell_identity,13121546442408389882
mve3-v2-approved-2026-07-18,locked,26,1,learned,pk,cell_identity,13752899504149194497
mve3-v2-approved-2026-07-18,locked,26,1,learned,po,cell_identity,3332189665028102682
mve3-v2-approved-2026-07-18,locked,26,1,learned,ko,cell_identity,9021083908363880199
mve3-v2-approved-2026-07-18,locked,26,1,learned,pko,cell_identity,18023160200589626050
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,shared,o_collection_root,2304197492090959012
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,shared,non_o_collection_root,9068727143428566973
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,shared,evaluation_root,2114189637310372780
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,none,cell_identity,14835024143663693716
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,p,cell_identity,8427159177507217346
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,k,cell_identity,13088078822994512681
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,o,cell_identity,12580542527388281295
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,pk,cell_identity,4732611781554729980
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,po,cell_identity,9965268358570797991
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,ko,cell_identity,5160117854903959639
mve3-v2-approved-2026-07-18,locked,26,1,shuffled,pko,cell_identity,4826540789551949123
mve3-v2-approved-2026-07-18,locked,26,1,anti,shared,o_collection_root,15751046919298863957
mve3-v2-approved-2026-07-18,locked,26,1,anti,shared,non_o_collection_root,9068727143428566973
mve3-v2-approved-2026-07-18,locked,26,1,anti,shared,evaluation_root,2114189637310372780
mve3-v2-approved-2026-07-18,locked,26,1,anti,none,cell_identity,10672687763176970142
mve3-v2-approved-2026-07-18,locked,26,1,anti,p,cell_identity,18162524369408021732
mve3-v2-approved-2026-07-18,locked,26,1,anti,k,cell_identity,11048695795703101388
mve3-v2-approved-2026-07-18,locked,26,1,anti,o,cell_identity,7734568329832071288
mve3-v2-approved-2026-07-18,locked,26,1,anti,pk,cell_identity,10591279210503631114
mve3-v2-approved-2026-07-18,locked,26,1,anti,po,cell_identity,16974510245842906499
mve3-v2-approved-2026-07-18,locked,26,1,anti,ko,cell_identity,16455589592978424069
mve3-v2-approved-2026-07-18,locked,26,1,anti,pko,cell_identity,13407873153223588665
mve3-v2-approved-2026-07-18,locked,26,2,controlled,shared,o_collection_root,13330032303885164951
mve3-v2-approved-2026-07-18,locked,26,2,controlled,shared,non_o_collection_root,1202727931856223637
mve3-v2-approved-2026-07-18,locked,26,2,controlled,shared,evaluation_root,12891992554400440248
mve3-v2-approved-2026-07-18,locked,26,2,controlled,none,cell_identity,6111790241273978671
mve3-v2-approved-2026-07-18,locked,26,2,controlled,p,cell_identity,3100329506151842369
